eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.0283,3.5028248587570624e-05,1.95,115.0,,,,,
,,,,,,,,,,0.1165,3.446327683615819e-05,1.97,116.0,,,,,
,,,,,,,,,,0.0318,3.389830508474576e-05,1.98,117.0,,,,,
,,,,,,,,,,0.0352,3.3333333333333335e-05,2.0,118.0,,,,,
,,,,,,,,,,0.0354,3.27683615819209e-05,2.02,119.0,,,,,
,,,,,,,,,,0.0879,3.2203389830508473e-05,2.03,120.0,,,,,
,,,,,,,,,,0.0366,3.1638418079096046e-05,2.05,121.0,,,,,
,,,,,,,,,,0.1391,3.107344632768362e-05,2.07,122.0,,,,,
,,,,,,,,,,0.0289,3.050847457627119e-05,2.08,123.0,,,,,
,,,,,,,,,,0.0249,2.994350282485876e-05,2.1,124.0,,,,,
,,,,,,,,,,0.0713,2.937853107344633e-05,2.12,125.0,,,,,
,,,,,,,,,,0.2273,2.88135593220339e-05,2.14,126.0,,,,,
,,,,,,,,,,0.0585,2.8248587570621472e-05,2.15,127.0,,,,,
,,,,,,,,,,0.0237,2.768361581920904e-05,2.17,128.0,,,,,
,,,,,,,,,,0.0368,2.711864406779661e-05,2.19,129.0,,,,,
,,,,,,,,,,0.1127,2.6553672316384183e-05,2.2,130.0,,,,,
,,,,,,,,,,0.0234,2.5988700564971752e-05,2.22,131.0,,,,,
,,,,,,,,,,0.2496,2.5423728813559322e-05,2.24,132.0,,,,,
,,,,,,,,,,0.0224,2.4858757062146894e-05,2.25,133.0,,,,,
,,,,,,,,,,0.0796,2.4293785310734467e-05,2.27,134.0,,,,,
,,,,,,,,,,0.1685,2.3728813559322036e-05,2.29,135.0,,,,,
,,,,,,,,,,0.1343,2.3163841807909606e-05,2.31,136.0,,,,,
,,,,,,,,,,0.1113,2.2598870056497175e-05,2.32,137.0,,,,,
,,,,,,,,,,0.0964,2.2033898305084748e-05,2.34,138.0,,,,,
,,,,,,,,,,0.0302,2.1468926553672317e-05,2.36,139.0,,,,,
,,,,,,,,,,0.0534,2.0903954802259886e-05,2.37,140.0,,,,,
,,,,,,,,,,0.055,2.033898305084746e-05,2.39,141.0,,,,,
,,,,,,,,,,0.0755,1.977401129943503e-05,2.41,142.0,,,,,
,,,,,,,,,,0.1052,1.92090395480226e-05,2.42,143.0,,,,,
,,,,,,,,,,0.021,1.864406779661017e-05,2.44,144.0,,,,,
,,,,,,,,,,0.0206,1.8079096045197743e-05,2.46,145.0,,,,,
,,,,,,,,,,0.094,1.7514124293785312e-05,2.47,146.0,,,,,
,,,,,,,,,,0.1716,1.694915254237288e-05,2.49,147.0,,,,,
,,,,,,,,,,0.0362,1.638418079096045e-05,2.51,148.0,,,,,
,,,,,,,,,,0.0807,1.5819209039548023e-05,2.53,149.0,,,,,
,,,,,,,,,,0.0213,1.5254237288135596e-05,2.54,150.0,,,,,
0.07748333364725113,0.9696955503512881,0.9696955503512881,0.9696955503512881,0.9696955503512881,0.9586971843128781,"[[0, 0, 0, 280], [0, 6233, 1, 20], [0, 7, 0, 197], [0, 142, 0, 14470]]",18.6359,16.366,1.073,,,2.54,150.0,,,,,
,,,,,,,,,,0.1801,1.4689265536723165e-05,2.56,151.0,,,,,
,,,,,,,,,,0.0306,1.4124293785310736e-05,2.58,152.0,,,,,
,,,,,,,,,,0.1509,1.3559322033898305e-05,2.59,153.0,,,,,
,,,,,,,,,,0.0706,1.2994350282485876e-05,2.61,154.0,,,,,
,,,,,,,,,,0.037,1.2429378531073447e-05,2.63,155.0,,,,,
,,,,,,,,,,0.1689,1.1864406779661018e-05,2.64,156.0,,,,,
,,,,,,,,,,0.028,1.1299435028248587e-05,2.66,157.0,,,,,
,,,,,,,,,,0.1067,1.0734463276836158e-05,2.68,158.0,,,,,
,,,,,,,,,,0.024,1.016949152542373e-05,2.69,159.0,,,,,
,,,,,,,,,,0.0907,9.6045197740113e-06,2.71,160.0,,,,,
,,,,,,,,,,0.0204,9.039548022598871e-06,2.73,161.0,,,,,
,,,,,,,,,,0.0197,8.47457627118644e-06,2.75,162.0,,,,,
,,,,,,,,,,0.0497,7.909604519774012e-06,2.76,163.0,,,,,
,,,,,,,,,,0.0229,7.3446327683615825e-06,2.78,164.0,,,,,
,,,,,,,,,,0.0241,6.779661016949153e-06,2.8,165.0,,,,,
,,,,,,,,,,0.1071,6.214689265536724e-06,2.81,166.0,,,,,
,,,,,,,,,,0.0223,5.649717514124294e-06,2.83,167.0,,,,,
,,,,,,,,,,0.0382,5.084745762711865e-06,2.85,168.0,,,,,
,,,,,,,,,,0.051,4.519774011299436e-06,2.86,169.0,,,,,
,,,,,,,,,,0.0873,3.954802259887006e-06,2.88,170.0,,,,,
,,,,,,,,,,0.0535,3.3898305084745763e-06,2.9,171.0,,,,,
,,,,,,,,,,0.0636,2.824858757062147e-06,2.92,172.0,,,,,
,,,,,,,,,,0.0262,2.259887005649718e-06,2.93,173.0,,,,,
,,,,,,,,,,0.168,1.6949152542372882e-06,2.95,174.0,,,,,
,,,,,,,,,,0.1255,1.129943502824859e-06,2.97,175.0,,,,,
,,,,,,,,,,0.1091,5.649717514124295e-07,2.98,176.0,,,,,
,,,,,,,,,,0.1005,0.0,3.0,177.0,,,,,
,,,,,,,,,,,,3.0,177.0,329.8342,8.522,0.537,1451293320558096.0,0.46650427009510453
0.07556822896003723,0.9698829039812645,0.9698829039812645,0.9698829039812645,0.9698829039812645,0.9591008290455435,"[[0, 0, 1, 279], [0, 6235, 1, 18], [0, 7, 0, 197], [0, 140, 0, 14472]]",18.6447,16.359,1.073,,,3.0,177.0,,,,,
