eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.0211,9.711286089238846e-06,2.71,344.0,,,,,
,,,,,,,,,,0.0207,9.448818897637795e-06,2.72,345.0,,,,,
,,,,,,,,,,0.2556,9.186351706036746e-06,2.72,346.0,,,,,
,,,,,,,,,,0.0194,8.923884514435697e-06,2.73,347.0,,,,,
,,,,,,,,,,0.0215,8.661417322834646e-06,2.74,348.0,,,,,
,,,,,,,,,,0.2368,8.398950131233596e-06,2.75,349.0,,,,,
,,,,,,,,,,0.1582,8.136482939632546e-06,2.76,350.0,,,,,
,,,,,,,,,,0.0496,7.874015748031496e-06,2.76,351.0,,,,,
,,,,,,,,,,0.0434,7.611548556430446e-06,2.77,352.0,,,,,
,,,,,,,,,,0.0396,7.349081364829396e-06,2.78,353.0,,,,,
,,,,,,,,,,0.0289,7.086614173228347e-06,2.79,354.0,,,,,
,,,,,,,,,,0.0437,6.824146981627297e-06,2.8,355.0,,,,,
,,,,,,,,,,0.1244,6.561679790026247e-06,2.8,356.0,,,,,
,,,,,,,,,,0.0452,6.299212598425197e-06,2.81,357.0,,,,,
,,,,,,,,,,0.0376,6.036745406824147e-06,2.82,358.0,,,,,
,,,,,,,,,,0.0333,5.774278215223098e-06,2.83,359.0,,,,,
,,,,,,,,,,0.0906,5.511811023622048e-06,2.83,360.0,,,,,
,,,,,,,,,,0.0829,5.2493438320209976e-06,2.84,361.0,,,,,
,,,,,,,,,,0.072,4.9868766404199475e-06,2.85,362.0,,,,,
,,,,,,,,,,0.2544,4.7244094488188975e-06,2.86,363.0,,,,,
,,,,,,,,,,0.0699,4.461942257217848e-06,2.87,364.0,,,,,
,,,,,,,,,,0.0176,4.199475065616798e-06,2.87,365.0,,,,,
,,,,,,,,,,0.0181,3.937007874015748e-06,2.88,366.0,,,,,
,,,,,,,,,,0.026,3.674540682414698e-06,2.89,367.0,,,,,
,,,,,,,,,,0.0705,3.4120734908136485e-06,2.9,368.0,,,,,
,,,,,,,,,,0.0247,3.1496062992125985e-06,2.91,369.0,,,,,
,,,,,,,,,,0.0459,2.887139107611549e-06,2.91,370.0,,,,,
,,,,,,,,,,0.0266,2.6246719160104988e-06,2.92,371.0,,,,,
,,,,,,,,,,0.0608,2.3622047244094487e-06,2.93,372.0,,,,,
,,,,,,,,,,0.1219,2.099737532808399e-06,2.94,373.0,,,,,
,,,,,,,,,,0.0207,1.837270341207349e-06,2.94,374.0,,,,,
,,,,,,,,,,0.054,1.5748031496062992e-06,2.95,375.0,,,,,
,,,,,,,,,,0.0194,1.3123359580052494e-06,2.96,376.0,,,,,
,,,,,,,,,,0.0498,1.0498687664041996e-06,2.97,377.0,,,,,
,,,,,,,,,,0.0772,7.874015748031496e-07,2.98,378.0,,,,,
,,,,,,,,,,0.0182,5.249343832020998e-07,2.98,379.0,,,,,
,,,,,,,,,,0.042,2.624671916010499e-07,2.99,380.0,,,,,
,,,,,,,,,,0.028,0.0,3.0,381.0,,,,,
,,,,,,,,,,,,3.0,381.0,604.0368,10.018,0.631,3124075252539888.0,0.25251949821743047
0.06635413318872452,0.9847859692540305,0.9847859692540305,0.9847859692540305,0.9847859692540305,0.9760916093820686,"[[0, 0, 107, 0], [0, 0, 207, 0], [0, 0, 30797, 136], [0, 0, 260, 15792]]",41.4414,16.385,1.038,,,3.0,381.0,,,,,
