eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.3088,7.355584082156611e-05,0.26,206.0,,,,,
,,,,,,,,,,0.6149,7.342747111681644e-05,0.27,207.0,,,,,
,,,,,,,,,,0.0543,7.329910141206675e-05,0.27,208.0,,,,,
,,,,,,,,,,0.2344,7.317073170731707e-05,0.27,209.0,,,,,
,,,,,,,,,,0.3489,7.30423620025674e-05,0.27,210.0,,,,,
,,,,,,,,,,0.2676,7.291399229781772e-05,0.27,211.0,,,,,
,,,,,,,,,,0.223,7.278562259306803e-05,0.27,212.0,,,,,
,,,,,,,,,,0.1747,7.265725288831836e-05,0.27,213.0,,,,,
,,,,,,,,,,0.3014,7.252888318356869e-05,0.27,214.0,,,,,
,,,,,,,,,,0.197,7.2400513478819e-05,0.28,215.0,,,,,
,,,,,,,,,,0.2575,7.227214377406933e-05,0.28,216.0,,,,,
,,,,,,,,,,0.2819,7.214377406931965e-05,0.28,217.0,,,,,
,,,,,,,,,,0.2071,7.201540436456997e-05,0.28,218.0,,,,,
,,,,,,,,,,0.1074,7.188703465982029e-05,0.28,219.0,,,,,
,,,,,,,,,,0.149,7.17586649550706e-05,0.28,220.0,,,,,
,,,,,,,,,,0.0938,7.163029525032093e-05,0.28,221.0,,,,,
,,,,,,,,,,0.1098,7.150192554557125e-05,0.28,222.0,,,,,
,,,,,,,,,,0.351,7.137355584082157e-05,0.29,223.0,,,,,
,,,,,,,,,,0.256,7.12451861360719e-05,0.29,224.0,,,,,
,,,,,,,,,,0.2269,7.111681643132221e-05,0.29,225.0,,,,,
,,,,,,,,,,0.2066,7.098844672657253e-05,0.29,226.0,,,,,
,,,,,,,,,,0.2562,7.086007702182286e-05,0.29,227.0,,,,,
,,,,,,,,,,0.0985,7.073170731707317e-05,0.29,228.0,,,,,
,,,,,,,,,,0.0427,7.060333761232349e-05,0.29,229.0,,,,,
,,,,,,,,,,0.1922,7.047496790757382e-05,0.3,230.0,,,,,
,,,,,,,,,,0.0359,7.034659820282413e-05,0.3,231.0,,,,,
