eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.1784,2.8346456692913388e-05,2.15,273.0,,,,,
,,,,,,,,,,0.0645,2.8083989501312334e-05,2.16,274.0,,,,,
,,,,,,,,,,0.2133,2.782152230971129e-05,2.17,275.0,,,,,
,,,,,,,,,,0.0197,2.755905511811024e-05,2.17,276.0,,,,,
,,,,,,,,,,0.0444,2.7296587926509188e-05,2.18,277.0,,,,,
,,,,,,,,,,0.0284,2.7034120734908137e-05,2.19,278.0,,,,,
,,,,,,,,,,0.033,2.677165354330709e-05,2.2,279.0,,,,,
,,,,,,,,,,0.0463,2.650918635170604e-05,2.2,280.0,,,,,
,,,,,,,,,,0.0263,2.6246719160104988e-05,2.21,281.0,,,,,
,,,,,,,,,,0.0554,2.5984251968503937e-05,2.22,282.0,,,,,
,,,,,,,,,,0.0882,2.572178477690289e-05,2.23,283.0,,,,,
,,,,,,,,,,0.111,2.545931758530184e-05,2.24,284.0,,,,,
,,,,,,,,,,0.1596,2.5196850393700788e-05,2.24,285.0,,,,,
,,,,,,,,,,0.0682,2.493438320209974e-05,2.25,286.0,,,,,
,,,,,,,,,,0.0485,2.467191601049869e-05,2.26,287.0,,,,,
,,,,,,,,,,0.0188,2.440944881889764e-05,2.27,288.0,,,,,
,,,,,,,,,,0.0227,2.4146981627296587e-05,2.28,289.0,,,,,
,,,,,,,,,,0.0252,2.388451443569554e-05,2.28,290.0,,,,,
,,,,,,,,,,0.0232,2.362204724409449e-05,2.29,291.0,,,,,
,,,,,,,,,,0.034,2.335958005249344e-05,2.3,292.0,,,,,
,,,,,,,,,,0.09,2.309711286089239e-05,2.31,293.0,,,,,
,,,,,,,,,,0.0421,2.283464566929134e-05,2.31,294.0,,,,,
,,,,,,,,,,0.0186,2.257217847769029e-05,2.32,295.0,,,,,
,,,,,,,,,,0.1492,2.230971128608924e-05,2.33,296.0,,,,,
,,,,,,,,,,0.0573,2.204724409448819e-05,2.34,297.0,,,,,
,,,,,,,,,,0.024,2.178477690288714e-05,2.35,298.0,,,,,
,,,,,,,,,,0.0247,2.152230971128609e-05,2.35,299.0,,,,,
,,,,,,,,,,0.1896,2.125984251968504e-05,2.36,300.0,,,,,
0.07260200381278992,0.9794656006732592,0.9794656006732592,0.9794656006732592,0.9794656006732592,0.9674991253419882,"[[0, 0, 311, 27], [0, 0, 207, 0], [0, 0, 30760, 173], [0, 0, 258, 15794]]",41.7859,16.249,1.029,,,2.36,300.0,,,,,
,,,,,,,,,,0.0538,2.099737532808399e-05,2.37,301.0,,,,,
,,,,,,,,,,0.0179,2.0734908136482943e-05,2.38,302.0,,,,,
,,,,,,,,,,0.0359,2.0472440944881892e-05,2.39,303.0,,,,,
,,,,,,,,,,0.0371,2.020997375328084e-05,2.39,304.0,,,,,
,,,,,,,,,,0.2404,1.994750656167979e-05,2.4,305.0,,,,,
,,,,,,,,,,0.1114,1.9685039370078743e-05,2.41,306.0,,,,,
,,,,,,,,,,0.0368,1.9422572178477692e-05,2.42,307.0,,,,,
,,,,,,,,,,0.0234,1.916010498687664e-05,2.43,308.0,,,,,
,,,,,,,,,,0.2464,1.889763779527559e-05,2.43,309.0,,,,,
,,,,,,,,,,0.0403,1.8635170603674542e-05,2.44,310.0,,,,,
,,,,,,,,,,0.1231,1.837270341207349e-05,2.45,311.0,,,,,
,,,,,,,,,,0.0709,1.8110236220472444e-05,2.46,312.0,,,,,
,,,,,,,,,,0.1943,1.7847769028871393e-05,2.46,313.0,,,,,
,,,,,,,,,,0.0225,1.7585301837270342e-05,2.47,314.0,,,,,
,,,,,,,,,,0.019,1.732283464566929e-05,2.48,315.0,,,,,
,,,,,,,,,,0.0213,1.7060367454068244e-05,2.49,316.0,,,,,
,,,,,,,,,,0.0301,1.6797900262467193e-05,2.5,317.0,,,,,
,,,,,,,,,,0.0606,1.6535433070866142e-05,2.5,318.0,,,,,
,,,,,,,,,,0.0807,1.627296587926509e-05,2.51,319.0,,,,,
,,,,,,,,,,0.0453,1.6010498687664044e-05,2.52,320.0,,,,,
,,,,,,,,,,0.027,1.5748031496062993e-05,2.53,321.0,,,,,
,,,,,,,,,,0.0168,1.5485564304461945e-05,2.54,322.0,,,,,
,,,,,,,,,,0.0408,1.5223097112860893e-05,2.54,323.0,,,,,
,,,,,,,,,,0.2942,1.4960629921259845e-05,2.55,324.0,,,,,
,,,,,,,,,,0.0236,1.4698162729658793e-05,2.56,325.0,,,,,
,,,,,,,,,,0.0531,1.4435695538057745e-05,2.57,326.0,,,,,
,,,,,,,,,,0.0229,1.4173228346456694e-05,2.57,327.0,,,,,
,,,,,,,,,,0.0252,1.3910761154855645e-05,2.58,328.0,,,,,
,,,,,,,,,,0.0188,1.3648293963254594e-05,2.59,329.0,,,,,
,,,,,,,,,,0.2157,1.3385826771653545e-05,2.6,330.0,,,,,
,,,,,,,,,,0.2019,1.3123359580052494e-05,2.61,331.0,,,,,
,,,,,,,,,,0.0339,1.2860892388451445e-05,2.61,332.0,,,,,
,,,,,,,,,,0.1339,1.2598425196850394e-05,2.62,333.0,,,,,
,,,,,,,,,,0.0446,1.2335958005249345e-05,2.63,334.0,,,,,
,,,,,,,,,,0.0554,1.2073490813648294e-05,2.64,335.0,,,,,
,,,,,,,,,,0.0654,1.1811023622047245e-05,2.65,336.0,,,,,
